date,Combined Max-Sharpe,Combined Min-Variance,Combined Risk-Parity,Equity Max-Sharpe,Crypto Min-Variance,Equity Min-Variance,Equity Risk-Parity,Crypto Max-Sharpe,Crypto Risk-Parity
2020-12-20,,,,,-0.012215310388414542,,,-0.021086922918778454,-0.005315881219225496
2020-12-21,,,,,-0.03515745991199228,,,-0.04263626746340794,-0.05972996255843238
2020-12-22,,,,,0.030660441184581402,,,0.022069626050116933,0.006322649094824762
2020-12-23,,,,,-0.05274014526130433,,,-0.09494056357330594,-0.15426272001488858
2020-12-24,,,,,0.0415323495742832,,,0.08838359144420546,0.12109750288205914
2020-12-25,,,,,0.036887085665069236,,,0.020073135806668103,0.028695561807833565
2020-12-26,,,,,0.052805773907728906,,,0.028946586395579156,0.0027022841799630784
2020-12-27,,,,,0.0004432083276407865,,,0.0010427353126472912,0.01080313743816593
2020-12-28,,,,,0.02892930561251555,,,0.04667056927657082,0.027485614161445376
2020-12-29,,,,,-0.0037322263091824816,,,0.011162070963430172,-0.021216632942034068
2020-12-30,,,,,0.03713951891952124,,,0.013785603901146009,-0.003623181654717456
2020-12-31,,,,,0.003562833957545873,,,-0.004732950407868721,-0.009923463402491159
2021-01-01,,,,,0.010867591187738966,,,0.006027771218097385,0.010815001862446664
2021-01-02,,,,,0.07763283738547463,,,0.08414739550190987,0.029160172609655352
2021-01-03,,,,,0.03477450915554103,,,0.037472903497033784,0.1140788028035031
2021-01-04,-0.003123189638213031,0.0036584727378828298,-0.005491593453447437,-0.005349737316404596,-0.009957397712484342,0.0036584724580891624,-0.011905947800420046,-0.01024922276873826,0.03681196139480892
2021-01-05,0.0486860186235522,0.0011482898777956051,0.01295113689722085,0.005801113054602746,0.04123513319374998,0.0011482899281090094,0.008925433825141237,0.07297599929604726,0.0432321161236648
2021-01-06,0.08779865661988216,0.006011260367583478,0.029025258214884286,-0.01178720702915397,0.0791191345503728,0.0060112600859872954,0.010374281648608891,0.10640259920592146,0.15349075500405762
2021-01-07,0.04135007266772729,0.006365755690049949,0.00946291232759566,0.021219584121485505,0.056429468328550926,0.006365755740304551,0.008791686972489264,0.049917475632211744,0.011724317178908771
2021-01-08,0.01584430705549218,-0.002333244601894064,0.0017895404388760005,-0.0003743530337033665,0.02540065531615311,-0.0023332443988286107,0.0028944508834820282,0.033971856065394275,-0.004079942712151686
2021-01-09,,,,,0.011300423672584249,,,-0.0011508885128384495,0.08505214849790077
2021-01-10,,,,,-0.036934394644107485,,,-0.051163760788776755,-0.02419019826214818
2021-01-11,-0.042845234522583195,0.00034403254210957286,-0.016062289099778002,-0.0037176788169464383,-0.08471872327250211,0.00034403248134297663,-0.0010633335567417279,-0.07589648483047644,-0.12843470172690905
2021-01-12,-0.026128523624042416,0.00140316810717871,-0.0026516430906464885,-0.017079047272507777,-0.040727724216750916,0.0014031681778912063,-0.0004123717231518498,-0.03614090338574768,-0.023502607476771416
2021-01-13,0.061634484454373493,-0.00167417552920572,0.010015387367753268,-0.0009012293096252394,0.09278882825855325,-0.00167417565840497,0.0002506496892825034,0.09908070947357189,0.08414559350542311
2021-01-14,0.02661914319844665,0.003853897541443727,0.004153717561211648,-0.014728460725836298,0.04027346003124825,0.0038538976298718285,0.0018393692796622502,0.04344353844548285,0.02421837153789594
2021-01-15,-0.04520154358143979,-0.005257173516958748,-0.011062566701689662,-0.0048723518436017575,-0.050473291609942364,-0.005257173596612413,-0.007383760757484682,-0.0561330812281499,-0.03914538168993883
2021-01-16,,,,,-0.011156761413996848,,,0.003747254261854471,0.022965598152604443
2021-01-17,,,,,-0.009467972171070753,,,-0.0005458308208290172,0.0003169915898936157
2021-01-18,,,,,0.026649131673781558,,,0.018222497786502097,0.026709872438578884
2021-01-19,-0.009570306944083218,0.009679547918992894,0.007223621033332554,0.009692826946577396,-0.0155307458430129,0.009679547871421902,0.007032169147268105,-0.013471396119472963,0.008305341935289394
2021-01-20,0.0011412749545381307,0.015183176967941896,0.007974487375675547,0.027521662350037963,-0.012708696368655237,0.01518317717958731,0.010026985696890627,-0.01076087119243309,-0.006626024817392452
2021-01-21,-0.08350049348812827,-0.009337812908814743,-0.02084069159464093,-0.0014214842143000185,-0.12529861121803434,-0.009337812782892706,-0.006309972346210511,-0.13788617529668742,-0.13018035269510508
2021-01-22,0.04209642167257396,-0.0004639715702662334,0.004919369357406542,-0.005575071799104157,0.06404566821048148,-0.0004639716634708842,-0.0024162958352187684,0.07735623471621476,0.06129901061899472
2021-01-23,,,,,-0.01993387723356846,,,-0.02629494100302527,-0.003517407330254707
2021-01-24,,,,,0.011022035224077714,,,0.009718027621047471,0.028457642588051738
2021-01-25,0.0007198904109006183,0.0033285818279469187,0.0003354426807802131,0.0016252134049533247,-0.0010925793553003623,0.003328581777033604,0.003132970214022126,-0.0014670959353403107,-0.020377231795941645
2021-01-26,-8.877755354401643e-06,-0.0018420071828700246,-0.003549823702944193,-0.008056226502300678,0.004401150421710839,-0.0018420071367706852,-0.00368941020968547,0.005814170963974422,-0.001827542308277678
2021-01-27,-0.0539695223398642,-0.021704725562705165,-0.030911385752587426,-0.04038453819033887,-0.061963732331835296,-0.0217047252829778,-0.02534053293822662,-0.0685375668244974,-0.07327367063439066
2021-01-28,0.07427744969656763,0.0010658638827838914,0.019249426223617586,0.020777798061042928,0.09211258248896974,0.0010658637432687042,0.009460216647725853,0.10009463094682351,0.09188540799526601
2021-01-29,0.012833403352015896,-0.010431222084609344,-0.007521961895874704,-0.00649991273403412,0.03902067794282377,-0.010431222025694816,-0.012522865614511028,0.02325466871588168,0.028573866734591703
2021-01-30,,,,,-0.007290388147856622,,,0.0035145724059397728,0.05283413622531809
2021-01-31,,,,,-0.030010068130129616,,,-0.035513488243041395,-0.020350317881419475
2021-02-01,0.013653259334452975,0.0005191298453992389,0.008720848023272268,0.01145146036739965,0.01727458419825364,0.0005191300954173895,0.007705325977716036,0.030409884294312548,0.022682195876300652
2021-02-02,0.04161355272926214,0.006385608859245067,0.0181824120346546,0.023526592970081923,0.047754962437396055,0.006385609510885038,0.01550373787196636,0.07504773797594277,0.04208806927392876
2021-02-03,0.0249268305015461,-0.002210004053119197,0.003958868522866177,-0.0123039949806857,0.049332152338605426,-0.0022100020223217156,-0.0017125089008503892,0.06693616481070158,0.04791137003220765
2021-02-04,-0.010777261313117206,0.0023533866007185095,0.004469815846018886,-0.006200228468577261,-0.020163946818603968,0.0023533873135781315,0.007252509462136775,-0.022041635740250233,-0.02006049288953335
2021-02-05,0.02781397085066937,0.014658186367369267,0.016383108451033666,0.003255566889150471,0.049954445054172555,0.01465819343507347,0.007871999383928244,0.06589457446900326,0.08109109079467249
2021-02-06,,,,,0.018045380255875314,,,0.024758903034649487,0.018554633131213284
2021-02-07,,,,,-0.0061877700597692915,,,-0.012558519148887646,-0.004298728722283757
2021-02-08,0.10074762497062185,0.003083231167933963,0.018482605154793313,0.02497558665227496,0.16618016778145042,0.003083229269627253,0.009968099309243115,0.13590933576216918,0.0910727257234144
2021-02-09,0.0024839639073000836,-0.0009334961421148049,0.0053528641711835055,-0.018731642384632777,0.03690416823099613,-0.0009335060168108696,-0.0027919974445127947,0.010510583565216683,0.06597719497216717
2021-02-10,-0.0005042266439560867,-0.007107846612554416,0.004365156839322779,0.001689770806911334,-0.01804251807520358,-0.007107847552687414,7.660472985886397e-06,0.007143752551206334,0.033045035802224294
2021-02-11,0.04923758360895459,-0.0048796040283004575,0.008169414294282513,0.001600114140600053,0.10186620717237171,-0.0048796037729809715,-0.001291754186913955,0.045472934228151976,0.08226596744286273
2021-02-12,0.019903517426649472,0.004262506392244081,0.009301997028479704,0.0021161214719121538,-0.00967983365406538,0.004262506469118834,0.00393848975021553,0.007491390549977499,0.0431458494541348
2021-02-13,,,,,0.03578407388751419,,,-0.011701439280683075,0.09568319403756927
2021-02-14,,,,,0.01081723109724856,,,0.011066947519628348,-0.02411633256020232
2021-02-15,,,,,-0.034502083357389066,,,-0.012556770742655793,-0.04419745563081791
2021-02-16,0.012848098168745988,-0.009073549858360367,-0.0027827397791686374,-0.003823041675396549,0.023185465581690073,-0.009073548603211905,-0.0029480369482248795,0.015924357254586467,0.0011860560907727947
2021-02-17,0.02124450123663955,0.006815705967439459,0.007280044314660396,-0.013370319914705532,0.05057101769399286,0.006815707093906019,0.0026022311141245874,0.04873579409818407,0.04419882170170672
2021-02-18,-0.003826141942487162,-0.01123872342692705,-0.003500344852873659,-0.0007809791587282096,0.00036002130208850555,-0.011238745150980646,-0.004428574216371819,0.01364815560834792,0.002820330952792522
2021-02-19,0.040836424847116234,-0.007243673256487747,0.004164370146594359,-0.0011969884934863143,0.08271764816299229,-0.007243670304814005,-0.001934911396324371,0.05130443335029031,0.052978559402222986
2021-02-20,,,,,-0.007520912090075625,,,0.014567023980182458,-0.017537295993871948
2021-02-21,,,,,0.026292584260636524,,,0.015520329995645635,0.024557765780895024
2021-02-22,-0.043151761528406225,0.0016352578380321252,-0.0070644966769701795,-0.018226848112746608,-0.066808168202417,0.0016352573523743606,0.0001695690877588404,-0.05986932307210859,-0.06627463994737787
2021-02-23,-0.07532521754660196,-0.007133034950543425,-0.018821004219566187,-0.012074282301284562,-0.12001604314777373,-0.007133043254323097,-0.000857053228768449,-0.10942307770312285,-0.154154727214093
2021-02-24,0.022240980321997082,-0.0008520805453219052,0.012942176616590188,0.016019041705366537,0.030384513687534736,-0.0008520833911313597,0.009602367355025189,0.03216303477119772,0.03852641140204102
2021-02-25,-0.055651482477623714,-0.009021148244925382,-0.020416001426154504,-0.03411004465123498,-0.05531930540774328,-0.0090211531488478,-0.01610668608035075,-0.05879829315262432,-0.05386440675513453
2021-02-26,0.007921985917385035,-0.017438000296845755,-0.011916690309830065,0.004712086176416519,-0.013812983673704397,-0.01743800007129854,-0.013233935161147296,-0.0013180810607765847,-0.002529664954421285
2021-02-27,,,,,0.006076647062960537,,,0.00846824526674221,0.026250608877053112
2021-02-28,,,,,-0.025936397094172208,,,-0.024668048834842984,-0.041398512815817655
2021-03-01,0.05744417694536098,0.008863585441986562,0.02364951287924392,0.018821855052122957,0.08751091818469217,0.008863586263422677,0.018039942280230363,0.09061521158929188,0.069153446492523
2021-03-02,-0.017032903506683697,0.004960975296214692,-0.003139821715439238,-0.0070654779308523446,-0.02452133104160857,0.004960975268836108,-0.001593048917782131,-0.03467380869402392,-0.016697904604253896
2021-03-03,0.0110411960626971,-0.013225702655459245,-0.004591126348696625,-0.02089937856995322,0.04311720488310409,-0.013225704225316678,-0.009710074696736796,0.02608753236084314,0.03544358258835163
2021-03-04,-0.02999717105900468,-0.002794538001915977,-0.008698426884028021,-0.018896112180713437,-0.025566158386294696,-0.0027945360954323927,-0.00817053841608002,-0.05499837886223541,-0.016975424433511396
2021-03-05,0.019778599892096276,0.01532790591817159,0.01420084878123647,0.01374080945530903,0.0029605732692219435,0.015327906310015009,0.017050533628405962,0.02202338460576841,-0.006925931289876192
2021-03-06,,,,,-0.000130573353620607,,,-0.011651631320242573,0.010219505178803106
2021-03-07,,,,,0.04192293802434544,,,0.03091070446360334,0.030393346570956447
2021-03-08,-0.003860247983093476,-0.005212181954552332,0.002410884716155345,-0.027958328945797896,0.019181579296351364,-0.0052121813524393865,0.00024278531092751217,0.008238252768029246,0.018704207847418337
2021-03-09,0.03503696937463703,0.007215631049740569,0.012221168694330969,0.0189361115325857,0.04378563607664785,0.007215631491246176,0.008575469610723512,0.05634069153892165,0.042931628442961146
2021-03-10,0.003278388885210572,0.009550931176115442,0.004328422596857817,0.0015946253696610914,0.008853332881901089,0.0095509276792873,0.008231176376455283,-0.004067534706247819,-0.024103460439393383
2021-03-11,0.0162245537695478,-0.0003503897526546208,0.00456486153019837,0.016934654033019646,0.025067134387383113,-0.00035039204487910953,0.004835309898237862,0.017418902236744162,0.005348845576788743
2021-03-12,-0.012750140383956885,0.00515837432207887,0.003418932923592509,0.011788446610083977,-0.013870377584177746,0.005158374193540545,0.00620816338234103,-0.03243534827154519,-0.01847123826972
2021-03-13,,,,,0.06939543659175872,,,0.06590989450775177,0.07911950594129272
2021-03-14,,,,,-0.03329433684267933,,,-0.03466409450773346,-0.046790260469658104
2021-03-15,-0.03549384579288666,0.01365212608088921,0.002900624064681172,-0.005994652933357928,-0.04829642821575217,0.013652124998328657,0.007799597122474707,-0.045451001304406456,-0.03814249015545587
2021-03-16,0.03231604436416903,0.005140407671120001,0.006673885876750172,0.002878278432697185,0.023678995854773205,0.005140410306977117,0.0023806298031996192,0.08263239307270603,0.040210150310784995
2021-03-17,0.02219973057158406,-0.010328852898193757,0.0033544224226258277,-0.001706219140198177,0.03909766470460797,-0.010328852842051064,-3.8191888382682875e-05,0.062356749975038255,0.031085540590760286
2021-03-18,-0.02079861103723148,-0.00789795724499135,-0.01267986294691713,-0.011958341263183098,-0.020622550218407153,-0.007897958279773888,-0.011656739488913107,-0.04720680535843935,-0.022697839073965533
2021-03-19,0.007858920948635278,-0.0023443701977468967,-0.0013510664894002572,-0.002812965830453637,0.022412405176739522,-0.002344372509479286,-0.003937306257040626,0.023613815669633772,0.020275755260992262
2021-03-20,,,,,0.004920547049407328,,,-0.026570671597434464,0.015324554570527556
2021-03-21,,,,,-0.006769348639201924,,,-0.01386205337255109,-0.014801134071624316
2021-03-22,-0.023026987851857115,0.009850370686853328,0.002962370402949856,0.010586952041009024,-0.05036740533655309,0.009850373285731151,0.007160747454125716,-0.057265069410060924,-0.033447831136135794
2021-03-23,-0.000316533928663494,0.0003570784003879148,-0.004291649284585039,-0.009434439648776312,0.0030595427546775814,0.00035708226155330147,-0.005716113392653473,0.006229293020872973,0.00641169211958032
2021-03-24,-0.023016701154146755,-0.006581547888233802,-0.011413788583235843,-0.005483043931616496,-0.0402546221181179,-0.006581549999814885,-0.004625126834857258,-0.03789491151670562,-0.06321164609595807
2021-03-25,0.003491262963043025,0.0026185164995948,0.005062710444378007,0.00833098243041491,-0.016396875075128544,0.0026185147329988484,0.005897563785370869,-0.0042202851514466545,-0.0033319018152468518
2021-03-26,0.05257644411502301,0.017270064036125812,0.027188314264013205,0.02607063431041779,0.08210440325987066,0.017270063679664403,0.019462187892796655,0.07911517928614438,0.08754605174588603
2021-03-27,,,,,0.008074231700073133,,,-0.0012378883308652772,-0.006624670781571806
2021-03-28,,,,,-0.0001868905981045405,,,0.00415051564071567,0.0026541272958711393
2021-03-29,0.014829418445537703,0.010913141312860952,0.007279089243383892,0.0057409268245927885,0.03068637849640931,0.010913143070962576,0.0034343901212669633,0.024104910075718876,0.03817532938985768
2021-03-30,0.00902232751273979,-0.009058227410661798,-0.0030013594460773464,0.005554086470452607,0.020179290742484136,-0.009058226821504558,-0.0050877016382766035,0.016199772726374722,0.014729928805144864
2021-03-31,0.0014602639470874736,0.0015808868328903102,0.007678439812211784,0.0032141107619807893,0.06132596548820471,0.0015808858916576548,-0.0002936791713642387,-0.005885455227846753,0.06926762023683844
2021-04-01,0.00657181486015192,0.011948136421830477,0.013351937244976755,0.012750825056088044,-0.006580341762518858,0.011948139960452341,0.01171830951080068,0.0007296297535722018,0.02484737871334835
2021-04-02,,,,,0.017051648457954163,,,0.014337249779913672,0.05119638805908447
2021-04-03,,,,,-0.016794113905165324,,,-0.012309365649771867,-0.047300113150381656
2021-04-04,,,,,0.05342172151212349,,,0.04907293449340931,0.0780976183403074
2021-04-05,0.004613156441734023,0.012269474262862342,0.016988502548835962,0.0027128071128912795,0.027966851102227255,0.011864814635434123,0.008137942171685397,0.013938675053071019,0.09782148440167072
2021-04-06,-0.00514259284259688,-0.0007608968143255326,0.003211753562361603,-0.00021414620068765976,-0.011314596877892765,0.0004257105825824838,0.0005194072879634179,-0.014603441731037978,0.028604777513499095
2021-04-07,-0.019693671513235898,-0.0021777968076851367,-0.007894171397834979,-0.0031155385093802695,-0.04683702158500143,-0.0007751244307300959,-0.0012197330062088286,-0.05136640785808855,-0.07185579991063146
2021-04-08,0.020734912428607442,0.0013214904639719952,0.005163536592786024,0.0024361642103180167,0.05185023719239025,-0.00027869155810124406,-0.0010591250123760968,0.049316783772580995,0.06405826489541405
2021-04-09,0.0010587136909566278,0.0029348118532123275,2.1573770089838027e-05,0.005748809824769129,-0.010711749875333226,0.003637162402661152,0.0027033093587026068,-0.010387114483402925,-0.024634728584424635
2021-04-10,,,,,0.04506568284484681,,,0.0312797711502527,0.09279630218731677
2021-04-11,,,,,0.0031396981473211147,,,0.008622037405813103,0.009755629369851684
2021-04-12,0.006826794656411063,0.002134655631620541,0.00030116715831401763,0.0028909328513847046,0.004775934796625317,0.0014131290788368133,3.951778796462127e-05,0.010141968977632502,0.00017000619606985425
2021-04-13,0.023998850983371383,0.003747374415364807,0.01262225138771415,-0.0034032675657920783,0.07534117004854293,0.001987430115306417,0.0028783346319267255,0.0715409801476215,0.10498508272038126
2021-04-14,-0.0023480943081421964,-0.0031278423232016946,0.0026365612491591585,0.0006106004893022452,-0.006220341263493126,-0.0026309749883811407,0.0003618218814164073,-0.0025220590604929016,0.02495243194074924
2021-04-15,0.01635705421722884,0.009153182635305148,0.016283519200747026,0.008296843595907424,0.03308239371837532,0.0071623740746637205,0.01119077339097646,0.026371247697194535,0.061267324125821296
2021-04-16,-0.012709236996520547,0.0015826441713398213,0.007883899015088989,-0.0012999784036390682,-0.01619275594602338,0.0018197406289194077,0.0032185539929343015,-0.02911602551166812,0.04854538222421498
2021-04-17,,,,,-0.01564424081148283,,,-0.01789356903474051,-0.030842125185534676
2021-04-18,,,,,-0.07543294785834859,,,-0.0765811507662993,-0.07326340268293974
2021-04-19,-0.008695324602455352,-0.0020755737208164263,-0.008962579733576989,-0.0016738657238091863,-0.02494859494638859,-0.0010160825234143524,-0.0036894240481869477,-0.028181516195333038,-0.05887094029396992
2021-04-20,0.0015696714625686662,0.0059809248503299535,-0.0007389886667939153,-0.010979783331169023,0.016835593169498793,0.005663927851873811,-0.0040442060535773195,0.023052793157729973,0.03153282181435737
2021-04-21,-0.007940660651066174,0.0039139794601877245,0.003683411278869768,0.010411888169618107,-0.04947918978563619,0.004895936847158425,0.008323867044147108,-0.04859006946449934,-0.04049633639237081
2021-04-22,-0.02314320172633865,-0.0007100919504749925,-0.011478730276736633,-0.011535018532313267,-0.04702539585446135,0.0007980538105342794,-0.007717676018715822,-0.048837327834507026,-0.04641588787431386
2021-04-23,0.007269841957368383,0.0026118886899232125,0.004709028558482194,0.010174674483743104,-0.01171260252194849,0.0026470431632628355,0.006824085517998589,-0.00882869896759511,-0.016895699930831676
2021-04-24,,,,,-0.030930044435464675,,,-0.0302997355744582,-0.06471386536472815
2021-04-25,,,,,-0.019166000437667814,,,-0.017458817880604275,-0.008820634040988722
2021-04-26,0.03922535334876797,-0.00455036597407857,0.012899249151530038,0.00590290511516196,0.11760356656735133,-0.006802464789906941,-0.0008714355158083568,0.11456656788174213,0.14466944686590819
2021-04-27,0.023063957508571337,-0.0038514875661850028,0.003704453317249106,0.007729776294681099,0.027092400250830047,-0.004788371698137557,-0.0002668183459764767,0.03296796734745043,0.041700284641742025
2021-04-28,0.0041425419327964,-0.0005277079987048372,-0.001288329002164722,0.004630004303991316,-0.004625408993595228,-0.00029506503338392795,-0.001421330544149891,-0.0011756714274029601,0.002226365005900328
2021-04-29,-0.0006253743558286559,0.00828898962538689,0.006285426784690443,0.00849111044747786,-0.01981296543451521,0.008520119938380661,0.00800878216824044,-0.021025366080780695,-0.011494626631021666
2021-04-30,0.019503533971600595,4.2279528635815975e-05,0.003026671319635428,-0.005900759471869405,0.07910925339771041,-0.001180929544858836,-0.00459183386729756,0.0708323832528992,0.07481282505017776
2021-05-01,,,,,0.009232048061305278,,,0.0006475067187867855,0.03821480064431592
2021-05-02,,,,,-0.0189545492693089,,,-0.018632118445709542,-0.015201453310813545
2021-05-03,0.01458512610022521,0.007404140465819064,0.011006940439758328,0.008994624526027747,0.023484510769989635,0.006895591656527818,0.006331556118912447,0.03846767091735433,0.05727769690828151
2021-05-04,-0.011084941272760013,-0.00576553955366664,-0.004846925210690924,0.002311462773311776,-0.03835188953146458,-0.0045241298653686,-0.003654169838928768,-0.045220456531302924,-0.02214726181639444
2021-05-05,0.028328133135718254,0.004801725187441613,0.020396094010293617,0.005256586624282121,0.11105185333199748,0.0021110520602686087,0.003232875232867651,0.1273641594122661,0.21842629408744907
2021-05-06,0.008729195289341043,0.007268853484833199,0.014364947573534941,0.005166367615896267,0.02396005268546067,0.007100364500255224,0.008002303230540356,0.0441656361325049,0.08635721723459278
2021-05-07,0.008468661241789322,0.0006416757358773045,0.004247555873211075,0.009754223134124327,0.0041946650772172935,0.0009926608551103476,0.007591293860616635,-0.0001099168557400147,-0.03278011894888222
2021-05-08,,,,,0.022048919365305335,,,0.019946886754239848,0.018627349611544
2021-05-09,,,,,-0.010760041741782862,,,0.011447485148963522,0.016027058340016782
