date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities,Comm_z,Consumer_z,Energy_z,Financials_z,Healthcare_z,Industrials_z,Materials_z,RealEstate_z,Tech_z,Utilities_z
2020-02-10,0.052575,-0.048616904761904764,-0.014450000000000001,0.2157611111111111,0.042550000000000004,0.031284375,0.15956,0.07580416666666667,0.1204,0.08309791666666667,-0.09945068156995855,-1.7632212306072186,-0.7188106426746126,1.5683600204148256,-0.42326472893376343,-0.4567286762851829,0.7812653218960702,-0.1401943304318106,0.5169468274163261,-0.03998671461179554
2020-02-11,-0.04043882352941176,-0.09065016666666667,0.043153428571428565,0.3079428571428572,-0.025597222222222226,-0.07200833333333333,0.04683866666666667,0.1567952380952381,0.08814318181818184,0.04456845238095239,-1.0845442921906512,-2.418236476181304,-0.146710989150674,2.5786693280265123,-1.2363952556517317,-1.5307385400657405,-0.07252092061554676,0.49610283201592825,0.14819330506155554,-0.3283616999144374
2020-02-12,0.06683833333333333,0.11260696078431373,0.01695083333333333,0.33750833333333335,0.21448645833333335,0.16756666666666667,0.07529999999999999,0.027708333333333335,-0.04677625,0.22737277777777778,0.05160985975244883,0.7491721716092273,-0.4069471596167078,2.90270610390753,1.6282757208105774,0.9602980226012154,0.14305402092350494,-0.5180537874776324,-1.394178773815773,1.0398430137211652
2020-02-13,0.07716785714285715,0.002850166666666662,-0.006272916666666666,0.11872000000000002,0.09045,-0.02357,0.05048571428571428,0.01192375,-0.036438636363636354,0.093765,0.1610080923957788,-0.9611964791818347,-0.6375983492772588,0.5047922101156879,0.14827657472761677,-1.02708974796313,-0.04489705394498809,-0.6420635753253919,-1.2760012331896335,0.039851405551546544
2020-02-14,0.5859,-0.040176333333333335,0.021935,0.19892222222222222,0.21721249999999998,0.170715,-0.060091666666666675,0.17562750000000002,-0.014482526881720435,0.1458025,5.5489038312208505,-1.6316896121570932,-0.35744593905012706,1.3838062784144887,1.6608027648189674,0.9930335477803721,-0.8824443380152229,0.6440563607334828,-1.025003361576026,0.4293277083209618
2020-02-18,0.023044571428571425,0.052236111111111115,-0.03703416666666667,0.04511238095238095,0.06684620098039216,0.048916666666666664,0.002967777777777775,0.09105833333333334,-0.08211166666666667,0.13427083333333334,-0.41220243610251417,-0.19160247047795143,-0.9431096860745296,-0.3019451954584492,-0.13336321781993798,-0.2733928389679564,-0.40481260198987185,-0.02035170093819943,-1.7981262210271447,0.3430185870506733
2020-02-19,0.12560416666666668,0.137966,0.06575833333333334,0.14902500000000002,0.023096111111111112,0.2737583333333333,-0.0014999999999999998,0.18211,0.04184134920634921,-0.009815151515151513,0.6739888217479413,1.144348671044876,0.07779401867522785,0.8369341458588876,-0.655387923439801,2.064450477227986,-0.43865293272820405,0.6949853864002842,-0.3811200255606869,-0.7353974909637944
2020-02-20,0.09202361111111113,-0.022733857142857142,0.04521666666666666,0.2275236111111111,0.17223999999999998,0.0626875,0.10557575757575759,0.17867833333333333,0.021986809523809523,0.039007487179487176,0.3183428600655811,-1.3598789720213924,-0.12621953875099107,1.6972766849645498,1.124192299705994,-0.13020740922058632,0.37237197286219764,0.6680248866322049,-0.6080931697003612,-0.3699829185835904
2020-02-21,0.09415,-0.04751041666666666,-0.016865,0.1535355,0.066509375,0.12298,0.08786666666666666,0.22881250000000003,-0.13759285714285713,0.16619,0.34086308371252,-1.7459785390200333,-0.7427956848418005,0.8863690972256487,-0.13738221489593722,0.49669782694594805,0.23823784103057716,1.0618982782172988,-2.4323761429262305,0.5819185922548835
2020-02-24,0.05118333333333333,0.013288571428571436,-0.23225071428571428,-0.05935666666666666,0.03153655462184874,0.05553866666666667,0.01760916666666667,0.012791666666666666,0.0050848484848484915,-0.006528000000000001,-0.1141895869221682,-0.7985321046202647,-2.8819407943046356,-1.4469229780500676,-0.5546768151390239,-0.20453905990928758,-0.2939141940759976,-0.6352448865180936,-0.8013130227152835,-0.7107947022294376
2020-02-25,-0.029966666666666666,0.17341942307692307,-0.13799666666666666,0.16562933333333332,-0.05009444444444444,-0.11479166666666668,-0.13927222222222221,0.04935178571428571,0.07124666666666667,0.13563541666666667,-0.9736354571007162,1.696828577928854,-1.9458383899274119,1.0189171656595364,-1.5286953459434105,-1.9755881596258003,-1.4821823557323077,-0.34801445977570894,-0.04496429165249155,0.3532318538580224
2020-02-26,0.029808333333333336,0.0066616666666666656,0.04901857142857143,0.05206933333333334,0.05006264705882352,0.05216111111111111,-0.04275,0.04047766666666667,0.24132000000000003,0.16114166666666666,-0.3405685823019151,-0.9018008839943293,-0.08846018221686335,-0.22569719576589717,-0.3336240589139759,-0.23965797624583268,-0.7510931910372274,-0.4177329691079792,1.8992801893680717,0.5441341828998171
2020-02-27,-0.013849999999999994,0.02737022222222222,0.03749466666666666,-0.059476666666666664,0.0804856,0.12283541666666667,0.014967857142857144,0.040787500000000004,-0.20084133333333334,0.16951083333333333,-0.8029465771535698,-0.5790940801911698,-0.20291208351911744,-1.4482381746278332,0.02938166520353626,0.4951944882433055,-0.31392028934613414,-0.4152987986820997,-3.15542012845969,0.6067734736150584
2020-02-28,-0.14993357142857142,-0.15373880952380953,0.047421000000000005,-0.08534791666666668,-0.100272,-0.016242708333333335,-0.2164083333333333,0.005646111111111116,0.2445088888888889,-0.11819375,-2.24418457423839,-3.401363195864358,-0.10432677355408088,-1.7317863368154678,-2.1274123713455726,-0.9509025354117724,-2.0664351188961647,-0.6913831329187792,1.935734932162219,-1.5465605144989323
2020-03-02,0.1177375,0.03244273504273504,-0.02151874999999999,0.09271666666666667,0.1169638392857143,0.16554166666666667,-0.05884,0.1040411111111111,0.071446,0.17237333333333332,0.590674290894732,-0.5000477944583585,-0.789015308024223,0.21979641836155447,0.46463887682418187,0.9392426159878351,-0.8729638275509775,0.08164601948923189,-0.04268555267783303,0.628197944749864
2020-03-03,0.0600275,-0.03140121212121213,-0.08471577777777778,-0.06623333333333332,0.027852307692307694,0.06965833333333332,0.12613333333333332,0.19210833333333333,0.0064973333333333385,-0.04536874999999999,-0.02052251955510175,-1.4949446174735193,-1.4166688799045324,-1.5222910486036856,-0.5986371344108471,-0.057726554767530296,0.5280814099507862,0.773536157701259,-0.7851657771867361,-1.001499515235273
2020-03-04,0.026870833333333333,0.09807333333333332,0.09727,0.045336,0.14659899999999998,0.14148838095238098,0.18328333333333333,0.37978333333333336,0.2460009523809524,0.5051300000000001,-0.3716791459944534,0.5226908774509044,0.3907582645379069,-0.2994943370738512,0.8182446887001183,0.6891430055670464,0.9609531860080152,2.2479834993159096,1.9527919048981568,3.118725665243894
2020-03-05,0.08521666666666666,0.008944597402597398,-0.10313416666666667,0.021313333333333337,-0.035558653846153844,0.07238583333333332,-0.027088888888888885,0.32656666666666667,0.016623000000000006,0.04008333333333333,0.24625166731989281,-0.8662253809555112,-1.5995946911474577,-0.5627820786471991,-1.3552547466052927,-0.029366741662347758,-0.63247109161997,1.8298927962587113,-0.6694111721144895,-0.361930714262693
2020-03-06,-0.030774999999999997,-0.08418550824175824,-0.16457785714285716,-0.08021729166666668,0.011840692640692643,-0.047495833333333334,-0.007916666666666655,0.005475,-0.03758507692307693,0.07395000000000002,-0.9821963781735564,-2.3174960236478253,-2.209834652629475,-1.675554833133816,-0.7896872250230442,-1.2758641427272297,-0.4872547506873854,-0.6927274479468785,-1.289107113381573,-0.10845458415541395
2020-03-09,-0.010830952380952379,-0.013459743589743589,-0.1054826894158473,0.08450433333333333,0.035713052631578944,-0.177166,0.009974375,0.08831250000000002,-0.169362,-0.04041458333333332,-0.7709723564750379,-1.2153580499897279,-1.622919501569693,0.12978947923264048,-0.5048429713557179,-2.6241397401551105,-0.3517424675419107,-0.04192402894592668,-2.7955546580770707,-0.9644198992537826
2020-03-10,-0.040745333333333335,-0.0011691414141414141,0.025496676328502416,0.10927666666666666,0.15230833333333332,0.03273133333333334,0.07156875,0.3795,0.335795,0.10175,-1.0877904854765368,-1.023830401706181,-0.32207245792176037,0.4012935460931956,0.8863682756807177,-0.44168359181063843,0.11479237937646151,2.245757523133018,2.979299577148349,0.09961538878697825
2020-03-11,0.0414,0.0008045238095238088,-0.04747339285714286,0.17780500000000002,0.043423055555555555,0.06432857142857143,0.02182777777777777,0.22818999999999998,-0.04994833333333332,0.1644875,-0.21780320897901922,-0.9930742635294849,-1.046788891197256,1.152362125092984,-0.4128474573180843,-0.11314398886988385,-0.26196112873634025,1.0570076776037107,-1.430441398845195,0.5691761775450123
2020-03-12,-0.05520333333333333,-0.010071755555555553,-0.10330947368421053,0.04467504761904763,-0.039354,-0.14795,-0.074445,0.10131250000000001,0.06269857142857142,-0.054079613095238094,-1.240912708409888,-1.1625621518449698,-1.6013357868857574,-0.30673835631963897,-1.4005406983509177,-2.3203596119494225,-0.9911609240579425,0.060208995916151115,-0.14268441428530582,-1.0666962435997003
2020-03-13,0.081205,0.012299074074074073,0.17839162464985994,0.006274999999999996,0.12026562500000001,0.010906666666666665,-0.08532222222222223,0.068,0.2684963690476191,0.039762500000000006,0.20376478686148733,-0.8139516990861791,1.1964334562139656,-0.7276017831080082,0.5040356808232086,-0.6686106193998504,-1.073548369410567,-0.20150688029292332,2.2099550288589467,-0.3643320014204514
2020-03-16,0.016510277777777776,-0.0516471847826087,-0.2075652549019608,-0.05073202380952381,0.01838,0.006982142857142853,-0.020185833333333333,-0.045665625,0.017298398268398265,0.004439047619047613,-0.4814060305906042,-1.8104428718021592,-2.6367723536273138,-1.3523971382987001,-0.7116604138919171,-0.709416764868204,-0.5801852137799864,-1.0945079652228167,-0.6616901535980212,-0.6287114899505467
2020-03-17,0.026663333333333334,0.07516404761904763,-0.20667050000000003,0.031675,0.08695666666666667,0.008376388888888885,0.16970833333333335,0.15561666666666665,0.1933268333333333,0.4753166666666666,-0.37387674325954334,0.16568952356907,-2.627885921307303,-0.4492185074809739,0.10659423052183203,-0.6949197687607944,0.8581319373645003,0.4868435193223881,1.350631864615807,2.895586835747879
2020-03-18,-0.003557499999999998,0.0006428282828282922,-0.04423888888888889,-0.005170000000000008,0.18194166666666667,-0.006906190476190477,0.10794999999999999,0.0597,-0.034340476190476185,0.29231250000000003,-0.6939404573900121,-0.9955940069499855,-1.0146647859929048,-0.8530386567123944,1.2399522833042163,-0.8538239280857333,0.39035521931840467,-0.2667148884740961,-1.2520154838836648,1.525886403852973
2020-03-19,0.03406000000000001,0.008341416666666667,0.0738375,-0.15955416666666666,0.012132499999999997,0.04933055555555555,0.15310875000000002,0.2048888888888889,-0.02585166666666667,0.03453333333333334,-0.2955399025971404,-0.8756249031426404,0.15803383365482992,-2.5450847205555704,-0.7862053887275012,-0.26908933336384994,0.7324015590738621,0.8739451421863917,-1.154973103731369,-0.4034698635371634
2020-03-20,-0.08100833333333333,0.05992415909090909,-0.04423682051282052,-0.004000000000000002,0.014603205128205132,0.12268619047619046,0.06816666666666667,0.002024999999999999,0.23456666666666665,0.024,-1.5142090815455311,-0.07179762052643658,-1.0146442435137257,-0.8402154900791806,-0.756725012319626,0.49364287435795123,0.08902394797147994,-0.7198319814679682,1.8220774274507088,-0.48230692762564786
2020-03-23,0.09480590909090908,0.0361261949814891,-0.09019555555555556,-0.025029999999999997,0.08074594155844157,0.030146666666666665,0.06273357142857142,0.01573333333333334,0.317815,-0.012253035714285713,0.34780970551651724,-0.4426474808255028,-1.4710923586071487,-1.0707036903325873,0.03248805254610263,-0.46855826224358516,0.047872004223407094,-0.6121340161486618,2.7737557973940286,-0.7536439118037418
2020-03-24,0.10560404761904763,0.11563116483516482,0.13875866666666667,0.40857,0.22829809523809522,0.20580755555555558,0.41827999999999993,0.06246875,0.37231291666666666,0.23618333333333333,0.46217095707073214,0.7962991293866811,0.8028110262192336,3.681539943993479,1.7930757408992042,1.3579165237432662,2.7408906220102645,-0.24496251827510548,3.3967651288958427,1.1057858934352618
2020-03-25,0.12598066666666669,0.14363219047619047,0.014782222222222224,0.09199791666666667,0.09252619047619047,0.15665520833333335,0.09575,0.16062222222222222,0.0532125,0.3078541666666667,0.6779762693156828,1.232646389995186,-0.4284851426163898,0.21191893885931304,0.17304961463181806,0.8468436068218129,0.2979486459518572,0.5261690985534703,-0.2511272939542731,1.6422084960404917
2020-03-26,0.11148166666666666,0.182375,-0.053452,-0.00933,0.0568660606060606,-0.023993121693121688,0.11817833333333334,0.28977916666666664,0.27697544444444444,0.1482133333333333,0.5244198223444099,1.8363856608604145,-1.1061665907510776,-0.8986321380749324,-0.2524459409988323,-1.0314892537881273,0.46782777953022203,1.5408759768653506,2.306886130409856,0.44737166610640344
2020-03-27,0.10031777777777777,0.061634102564102566,0.13962233333333335,0.06126266666666667,0.21037000000000003,0.06197757575757575,0.222775,0.21836666666666668,0.24983833333333333,0.30840111111111107,0.40618497082638483,-0.04515112693406702,0.8113886996844075,-0.1249385246137502,1.5791582685704713,-0.13758901099290155,1.2600752838113407,0.97983177394511,1.9966600798319507,1.6463021189094316
2020-03-30,0.06570500000000001,0.06981064912280702,-0.105098,-0.12505933333333333,0.1482621904761905,0.05414600000000001,0.011923333333333333,0.2757604166666667,0.25078666666666666,0.1552375,0.03960691886681717,0.0822661233434089,-1.6190988838221283,-2.167022330967305,0.8380898255059455,-0.21901963420240733,-0.3369804543273606,1.4307392582280236,2.007501237662893,0.4999442620875615
2020-03-31,0.16271666666666665,-0.01064,0.127355,0.010916666666666663,0.05150238095238094,0.06612333333333334,0.18769399999999997,0.25233125,0.013574000000000008,0.0608375,1.0670410072932441,-1.1714172527212054,0.6895532929436413,-0.6767292488152726,-0.3164451990716109,-0.09448253618891252,0.9943609395267623,1.246670668869221,-0.7042667329860647,-0.2065955021484759
2020-04-01,0.1024375,-0.11608888888888891,-0.05901047619047619,0.05448228571428572,-0.013316666666666664,0.026690000000000005,-0.007818333333333339,0.09127777777777775,0.08454999999999999,0.025436666666666673,0.42863458893870265,-2.814654696619061,-1.1613716780446104,-0.19925130648473283,-1.0898640503926873,-0.5044997546848614,-0.4865099436069721,-0.018627660561254363,0.10711676600406951,-0.47155415084649055
2020-04-02,0.007093333333333336,-0.018875,0.21863776923076922,0.047506,0.13921166666666668,0.037109444444444445,0.08314027777777779,0.07301250000000001,-0.06861249999999999,-0.07506666666666666,-0.5811392901405561,-1.2997453981676454,1.5961458681559326,-0.27571119895925816,0.7300992581382293,-0.3961611672955755,0.20243870975025377,-0.16212674282206446,-1.6438064356989917,-1.223774505065444
2020-04-03,0.14545285714285713,0.06434166666666667,-0.04957738095238094,-0.02925928571428571,0.22986944444444443,-0.12779182539682538,0.15256666666666666,0.24780000000000002,-0.21261666666666668,0.05675,0.8842029321387505,-0.0029584517720261357,-1.0676850581469648,-1.1170565411477635,1.8118250305422963,-2.1107603216514677,0.7282956522449726,1.2110714174148913,-3.2900333943773967,-0.2371885242492683
2020-04-06,0.09985833333333333,0.13361227705627707,0.0687623015873016,0.128339898989899,0.2573415517241379,0.07170499999999999,-0.021660000000000002,0.20636666666666664,0.27160863636363636,0.3450770833333333,0.4013190727320625,1.0765034747904036,0.10762851359875686,0.6102260286987302,2.139621356407877,-0.03644586396816319,-0.5913510080617776,0.8855551356108841,2.245533849089204,1.9208045846617237
2020-04-07,0.05723977272727272,0.145785797979798,0.20207785714285714,0.11251066666666668,0.06056473684210527,0.317294,0.3700375,0.07797916666666667,0.083404,0.13083625,-0.05004686572552151,1.2662066154909348,1.4316778806969281,0.4367380938639765,-0.2083134516925622,2.5171226569076173,2.3754870059745543,-0.12310668973373222,0.09401592219992898,0.3173123402436566
2020-04-08,0.03324916666666666,-0.02295798026315789,0.1670127142857143,0.02643792207792207,0.12663333333333335,0.1363607142857143,0.17360833333333336,0.5071187500000001,0.2292982857142857,-0.02576666666666667,-0.3041273007454639,-1.363371540859263,1.0834215949714459,-0.5066167321527092,0.5800149777369615,0.6358269035203585,0.8876717436046263,3.2483797513343484,1.7618503454630532,-0.854787107005734
2020-04-09,-0.0132,0.14514630952380952,0.06999288095238096,0.2245553333333333,0.019035416666666666,0.03748202380952381,0.08102555555555555,0.23479999999999998,0.12864,0.4777416666666667,-0.7960625375279868,1.2562413006650202,0.11985025188509223,1.664744445171293,-0.703840002699682,-0.3922871870350811,0.18642114957175807,1.1089383925528133,0.6111448666363261,2.913736824394832
2020-04-13,-0.11158333333333334,-0.057543163170163183,-0.00635896153846154,0.004229575757575753,-0.08126442424242424,0.030937222222222217,-0.06387809523809523,-0.03842916666666667,0.06324093137254902,-0.10273958333333333,-1.8380237147027598,-1.902321435501875,-0.6384529206554245,-0.7500195744722998,-1.9006145711800755,-0.4603382777138623,-0.9111239191285758,-1.0376555514634533,-0.13648426340251957,-1.430893318808984
2020-04-14,0.1356607142857143,0.18973199999999998,-0.1777395833333333,0.15363266899766898,0.17448571428571427,0.16572555555555554,-0.007933333333333334,0.4728111111111111,0.5258787619047619,0.13288285714285716,0.78049600991115,1.9510317040965357,-2.3405528959717325,0.887434066668975,1.150988092409713,0.9411546433099279,-0.48738098917559114,2.978845679365265,5.152299293045178,0.33263023566948396
2020-04-15,0.002928750000000001,-0.019541484848484846,-0.12896474358974358,0.010020480769230773,-0.03140095238095238,-0.06955333333333333,-0.10060674603174602,-0.13472499999999998,0.014782500000000018,-0.21378374999999997,-0.6252456850493392,-1.3101314047947508,-1.8561360893680754,-0.6865514206931843,-1.305645182604122,-1.5052121088381611,-1.1893180801300347,-1.7941928391517483,-0.6904514016271605,-2.262006871101928
2020-04-16,0.22121375,0.19147475845410628,-0.02522585064935065,0.03614877777777777,0.24060738095238093,0.08218963636363635,0.051655000000000006,-0.080675,0.26714011111111113,-0.0016687499999999966,1.6865736836743128,1.97818956206576,-0.8258330990770948,-0.400186030622501,1.9399497535147212,0.07257057150334134,-0.03604052229387334,-1.3695551473213403,2.1944505581920035,-0.6744254930200735
